filename 	h264_qsv_medium	h264_qsv_veryfast	hevc_qsv_hw_medium	hevc_qsv_hw_faster	hevc_qsv_hw_veryfast	hevc_qsv_sw_medium	hevc_qsv_sw_veryfast	qy265_medium	qy265_fast	qy265_veryfast	x264_medium	x265_medium	x265_veryfast
506145092_old.mp4	-12.455715854	2.03042628613	-52.6321311535	-46.0416773202	-45.0571617326	-52.8107927787	-45.8209970247	-50.2237746141	-48.2187570881	-44.0626846948	-16.3369044815	-43.6974569235	-39.9522838293
570133587_old.mp4	-15.4055679543	-4.02759117003	-47.8698736069	-39.6918777593	-38.9045151994	-48.4740441773	-38.8589630834	-42.3207892944	-40.601259523	-34.6056587041	-21.9689261557	-34.6910547249	-17.5361423726
436258524_old.mp4	-24.4655082453	-16.8580569329	-58.2371781518	-51.7064116938	-50.9636494338	-58.7359817935	-49.7759987244	-50.9767146484	-47.9553537575	-45.3916654315	-17.6968870426	-42.2393361738	-38.506159261
555410317_old.mp4	-11.9245984109	0.952371709465	-53.1602496179	-48.922735368	-47.4009212182	-53.0145845119	-46.9620160758	-49.9596532727	-48.9637439774	-46.9863508533	-17.7136630153	-43.4889412793	-39.6438936998
557155111_old.mp4	-14.7410734646	1.50570303561	-50.8503215778	-44.1229878752	-43.159349008	-50.1228918415	-42.2789279416	-48.3870483129	-47.1542315979	-40.7698031386	-21.6907773749	-40.4811763649	-27.4540194789
408248252_old.mp4	-14.6298760144	-7.29785664628	-68.9867381294	-63.7340467867	-62.6516603582	-68.3838110112	-62.4266368298	-64.2800060861	-62.7824567005	-59.6079206763	-19.6788439407	-45.1810096055	-43.7854652387
392130307_old.mp4	-15.832449914	-8.27637186333	-56.9603307664	-52.6788374207	-51.4890949357	-55.0341817545	-49.0970556803	-53.724020488	-52.7833629454	-50.063088579	-17.7216529856	-43.9654072559	-41.2880587558
583934377_old.mp4	-17.9367243488	-5.66122960269	-52.3143115293	-44.8379441605	-43.6722803625	-52.6630110181	-43.9191609636	-44.3559762874	-42.2977683967	-39.4885830773	-15.7135346311	-33.5501337999	-26.4528339572
634215543_old.mp4	-14.8293562631	-12.3611528609	-29.6475158696	-21.2140581061	-19.9516936702	-26.2156847785	-16.0519468323	-4.85466474738	-8.65225267139	0.182901804598	-22.8571460739	-25.9722588035	8.68978555143
550395035_old.mp4	-10.588946306	-0.0635899347997	-49.9103807517	-42.5104336761	-41.3407229096	-49.3606575631	-40.5955723949	-45.654761427	-44.1664243495	-40.3250009774	-15.6876250719	-33.6904863657	-27.53916539
