filename 	h264_qsv_medium	h264_qsv_veryfast	hevc_qsv_hw_medium	hevc_qsv_hw_faster	hevc_qsv_hw_veryfast	hevc_qsv_sw_medium	hevc_qsv_sw_veryfast	qy265_medium	qy265_fast	qy265_veryfast	x264_medium	x265_medium	x265_veryfast
555410317_old.mp4	23.7882469607	22.8455179344	75.820956192	44.988077298	41.0489283989	140.26177872	60.4166396032	31.2521820013	26.8487289713	4.85242449094	39.1053641382	168.44723453	102.14406581
557155111_old.mp4	22.9181934882	21.6172798325	111.270055208	55.9168464434	54.1415156792	162.031845158	72.5843363767	32.8097585631	23.6201835365	3.86211112524	38.9357340181	125.118931854	54.7995968087
408248252_old.mp4	19.6420053778	14.2691489543	92.6314433427	48.6702580234	44.8528067829	146.132726314	66.74549486	26.0908049338	17.7976017554	-0.506141142587	50.0768115298	167.271161368	97.802360816
392130307_old.mp4	14.4188606175	14.0134998951	86.6524871331	45.4821528597	42.3352370609	157.718872515	66.6793646267	23.8316951978	18.5771715854	-3.18310643526	45.457008027	188.373785892	116.305810399
583934377_old.mp4	17.5232212796	17.9175129961	102.197030377	54.6573486601	51.8643386618	169.447905349	75.1638527322	32.8588025489	24.8595640041	4.23673899527	49.0158998204	156.269297582	84.8075366722
634215543_old.mp4	19.074557596	18.3573989534	112.625061522	57.0555183061	54.1904814205	187.970380759	80.8983234198	43.6107383782	30.0480581271	3.48343293041	42.2815959196	144.767259416	82.1288742595
550395035_old.mp4	13.0646482682	11.0427863395	90.2805809888	45.3376300964	43.9800196411	161.604384059	67.3451039135	30.488141121	23.6219909555	1.77167878602	46.5056942275	165.507489488	97.1716965037
526769494_old.mp4	37.3609299099	32.9778719261	183.407580135	85.6955422309	81.3685888941	309.663207706	104.772684552	66.2754661832	45.367015954	7.52100413265	86.7282013698	261.433382437	133.973805156
633164147_old.mp4	24.715892279	24.7644560819	97.6083619385	51.7016389959	50.7943944497	151.86143552	69.7595102916	30.3816935813	22.2228015086	4.82538143765	42.1411491367	137.576011242	68.0294334831
543158963_old.mp4	14.004897874	12.9976452263	90.5576011541	46.0145905301	43.8002237565	159.244742225	67.7042027334	40.7029441932	29.5852388564	6.05525792291	39.870637971	145.495206127	85.4632899354
633504840_old.mp4	24.7568804267	23.6791845525	93.072087717	53.5235864965	51.5152711659	147.41856939	70.1728347109	34.0662125701	25.1172213841	7.30315467031	46.6903763361	137.305847398	62.4702287596
425421220_old.mp4	26.4054487793	22.015680045	107.293480194	55.2048399683	52.3848717597	159.656326939	67.7104381686	32.6023093274	25.6003649915	8.20953212197	41.842253145	128.840024992	60.6774196938
406050626_old.mp4	20.7827692329	12.5763788128	107.235453246	57.076544541	55.4056427169	189.067634341	72.204328654	38.4011022976	25.269426644	0.616610843351	65.5221044912	223.167132579	126.186394354
553070632_old.mp4	16.3431627621	12.7974884692	129.591591565	61.550156391	54.4929786126	248.917573807	81.0770773736	50.5412922087	34.1600489835	2.51854571154	67.0885038089	243.900416932	140.010980562
516769805_old.mp4	24.3746966286	23.0163350174	118.436546803	57.1662738979	53.8633225318	183.751900135	73.3396827756	45.3302652904	32.8921465799	7.47143078066	44.5841733515	156.198613716	84.7160896915
467272754_old.mp4	39.1465126734	38.3303900905	140.31956729	75.8740686314	74.6370961627	253.704979755	106.810407397	57.6501009628	41.7621593435	6.2798408607	62.1843405334	235.901572374	132.770758231
409212030_old.mp4	19.9343257273	19.1207533383	112.429484846	51.9591886767	46.1111579544	169.275236001	65.9412023027	27.810228287	22.0754558617	0.330594940212	49.1120185991	164.807890725	98.0828558351
425432468_old.mp4	23.4945208815	21.7833018418	98.8628866857	53.0579027367	51.244945248	148.51664124	69.0175722041	35.9317562957	25.2437366512	8.21094281986	43.9886777133	131.984702978	61.4173786429
613501533_old.mp4	15.9990172358	15.2609105613	97.8118900104	49.0244014039	46.8621460386	153.96707047	67.6909110963	37.4808027642	27.1077468006	5.65736749563	41.4160874085	135.77994465	69.1032276704
642054048_old.mp4	26.9808965343	25.988499342	100.47384041	57.7874624969	56.4090949388	147.970745957	68.6038650596	39.9764503579	29.6099188702	6.16475820129	40.2521035089	117.160776331	48.6274457986
369534788_old.mp4	16.509527004	13.6628785244	97.4964189663	49.3510399153	47.2329364676	164.619501309	68.4023180776	36.5836987874	24.8011748723	3.7236596223	46.7169966566	160.637520782	85.9537623464
411100207_old.mp4	34.0413890298	33.3859588897	142.752805807	70.8850013532	67.9109044295	222.855878699	89.5588101475	53.2553849803	38.964793971	9.67846451806	60.8667338686	197.100015233	105.997209422
406989920_old.mp4	16.1779929936	13.2506633153	95.0896743221	47.7072932234	44.6803559448	174.057722245	70.394412277	33.6050979179	25.1939502349	3.04082316603	42.7553374243	202.925977768	118.202793193
506139782_old.mp4	29.8074962581	25.1322613399	160.051876321	73.0538626309	70.2823752392	266.396761529	101.355377848	60.4114761092	44.9362864932	8.59933385635	69.9273025169	273.409728506	156.577341762
VID_20160327_161228.mp4	21.2164171875	19.4065723692	101.600197814	53.9200720078	51.5344458336	159.785151454	68.7609053137	42.4569742866	30.5868307811	6.47844134293	38.028410486	148.354155951	71.241512031
361885800_old.mp4	14.825607073	14.0824925163	95.3218806894	50.2005280153	46.1236092174	149.754223968	67.5843993982	27.9483316231	19.3132745846	1.58682575065	47.4818659175	150.75804384	86.0300425548
481580377_old.mp4	31.0298624646	24.9529724945	138.470934433	66.5968005911	64.4450496644	250.40335172	92.9862179204	58.4060307206	41.9271557587	8.68288637893	68.9634422156	248.531420266	141.126093943
406044533_old.mp4	16.2547575793	8.46189567326	105.893698444	51.9702094958	49.4269214999	182.274354269	70.8139059358	30.6889239719	19.4362462629	-5.21074336237	64.5758547676	226.245698063	126.847418424
VID_20160320_134608.mp4	17.9270098083	17.6860954976	119.861317397	56.8294346347	54.7788786146	219.639668698	82.7315248357	46.4770462616	34.5944864569	9.17693197205	44.5633619958	172.450000266	95.2180721099
540633833_old.mp4	19.5524240972	18.0898546667	95.9731901857	48.8588329598	46.1013861476	154.078279253	66.0212781215	33.4495778919	23.4027475986	5.70806866582	48.011469589	160.622869405	87.0529110775
425489087_old.mp4	18.7095220188	18.5260373424	103.282983939	53.2180557951	50.4260742612	171.701901213	71.3808454129	41.2365295164	28.9491010941	6.15335175623	45.6947130167	168.190687314	96.9415378928
370577018_old.mp4	52.6843427521	48.1945204154	146.409487494	81.1381755528	81.9457603306	220.051450438	100.342911741	51.7133114801	37.8001904279	8.93372174808	58.9851769395	181.385966045	99.5788382233
514519202_old.mp4	25.8371234888	25.7038694722	108.538287704	57.3250149894	56.0897819691	188.171291795	81.2850944601	35.2346808297	27.271174577	4.426165696	48.3710486639	184.147259957	102.334384172
422113194_old.mp4	26.3133611748	22.3018158147	88.7840314531	54.306651929	52.7121338495	137.082501066	68.4655698478	40.1015317202	31.012820919	11.7616658295	43.4606472794	115.568977572	45.1447511346
369562698_old.mp4	43.2840947835	42.9942078112	151.345270666	79.1176185656	77.017222104	250.052769089	102.561415467	52.1683856815	40.1783736721	5.86695920028	60.7406073198	205.373680817	115.809194841
512380730_old.mp4	31.6285603274	37.6652545604	146.385688034	72.4865384917	69.193303333	262.267452539	99.1789839091	59.328175815	44.9069758605	8.03814228866	70.442739126	246.086426372	138.587989046
602936084_old.mp4	22.782548086	21.5761716468	107.598997085	55.8721828647	53.7105300305	168.566753518	70.72541936	38.9776731957	28.6081902006	6.06408921551	40.161494141	139.922935523	72.8830424738
