filename 	h264_qsv_medium	h264_qsv_veryfast	hevc_qsv_hw_medium	hevc_qsv_hw_faster	hevc_qsv_hw_veryfast	hevc_qsv_sw_medium	hevc_qsv_sw_veryfast	qy265_medium	qy265_fast	qy265_veryfast	x264_medium	x265_medium	x265_veryfast
359124590_old.mp4	-13.727856477	2.12614270274	-49.7682003848	-42.9788418564	-41.8727222358	-48.0587009516	-41.2262513682	-44.3493467571	-41.5644453725	-38.797930958	-3.70318712547	-28.5389963966	-25.8116699024
VID_20160722_142835.mp4	-7.79600027506	5.02155205124	-44.5345598353	-35.0221716332	-34.8535323502	-44.8993013073	-35.6698800941	-41.1582255156	-39.1461461435	-34.3400212567	-20.1650800122	-44.6527996041	-40.2889416403
403508241_old.mp4	-8.04071163507	3.86600793184	-46.3141724605	-38.4125287843	-37.3631074628	-47.9870532218	-39.5059416108	-38.7336344791	-35.8132904956	-32.6753244249	-5.13335089462	-29.4957430436	-26.6979348491
380455893_old.mp4	-10.0703692137	1.16583597453	-43.1599406079	-38.3627037931	-38.0843927061	-40.8920949688	-35.502115455	-41.699046547	-41.3928428772	-37.3559840196	-15.1636137372	-46.3390142706	-36.8950065236
553482986_old.mp4	-4.20809476169	8.75245344734	-46.5968552771	-41.4318134281	-40.4141604078	-46.9874589796	-40.6111343511	-42.6963262955	-40.7281697017	-37.8819093588	-17.3336255828	-41.9847711325	-38.2459680405
407244002_old.mp4	-26.7810975166	-10.2923384777	-70.4753966076	-66.2044527781	-66.0561351061	-73.2031806127	-69.3807359611	-70.3930189363	-67.7239368317	-59.9805241677	-25.2004745088	-62.2414491548	-66.2774357006
601955001_old.mp4	-7.56797862549	5.61685230446	-33.7019644304	-26.8868513737	-25.8962821642	-34.6131982015	-26.9256743041	-36.8828372972	-35.1994381826	-29.4711753005	-15.2262598002	-34.0205407862	-28.9801794791
506145092_old.mp4	-4.06799264396	17.1004986318	-44.0654618944	-37.7746457105	-37.0645773778	-44.5878432968	-38.1844678262	-42.3103437002	-40.517543229	-36.1220529346	-13.1144703443	-40.9616490017	-38.0011141374
570133587_old.mp4	-8.56486374995	5.06034479884	-38.3535210438	-32.0378347148	-31.3648962327	-39.3764954409	-31.5131599967	-36.0708729828	-34.3040102265	-29.1888764977	-16.6154225911	-39.8672331827	-25.6167189799
436258524_old.mp4	-12.2750720407	-5.00737904014	-50.386563408	-41.0922221753	-40.0588254005	-50.5847492707	-39.5954199931	-39.2196640212	-35.5691224767	-31.8467592979	-18.0760312621	-36.8747689217	-35.3904924005
555410317_old.mp4	-6.64235749929	8.61998149849	-48.6966531505	-45.1750476025	-44.2228034341	-48.7192841243	-43.4913615076	-41.3657603655	-39.4234805594	-37.5816266796	-13.4026779112	-39.7567875062	-37.2335530004
557155111_old.mp4	-12.4872370008	5.14581272487	-44.9127083575	-39.4673747745	-39.0707216409	-44.6546472048	-38.2825006084	-43.6660489142	-42.9422449786	-37.8948194845	-20.4290299268	-41.4605437228	-31.2707152057
408248252_old.mp4	-2.69205110439	5.20259026983	-60.8020809112	-55.5453437076	-54.5444026487	-60.4514507888	-54.5007019482	-53.94800698	-51.4374390197	-46.9334097753	-2.74089947496	-34.0185199145	-34.0890854615
392130307_old.mp4	-6.32415859147	2.7491132936	-50.2659977663	-45.6171793779	-44.644107343	-48.7965956895	-43.1732903942	-41.710079266	-39.4243368988	-36.2933366315	-10.9021922581	-39.8687834605	-37.9037610565
583934377_old.mp4	-2.76378998218	14.7128397733	-41.4433500245	-32.6778254143	-31.6442630841	-41.5752400072	-31.6362467296	-26.0562323405	-22.7023163295	-17.6718687036	-13.1277199325	-27.8175431322	-21.1974044491
634215543_old.mp4	-13.7765766173	-10.7140722933	-27.1735107894	-20.5120937366	-19.2320498237	-22.2810054631	-14.1342438896	-12.2635751491	-13.3572602144	-0.6941422039	-23.8740655202	-36.9760848478	-1.69219201969
550395035_old.mp4	-0.793557896263	11.0491512673	-43.8710959175	-35.2419298447	-34.1819102163	-43.2155099876	-33.1759245285	-37.610295537	-35.1493126578	-30.0391949497	-11.9615133603	-25.56537465	-18.5327849586
526769494_old.mp4	-12.2265204399	5.76707416153	-44.5775326433	-34.0146683811	-34.0666404504	-43.5140850903	-34.8833691808	-38.5759080436	-36.438214038	-30.3328227959	-20.9758226997	-41.3062514873	-27.5089710904
633164147_old.mp4	-9.54042077189	10.2888309286	-48.0411868654	-39.8561130567	-38.9224461566	-47.6597331196	-38.6749750288	-44.701096767	-41.877025721	-36.6216859988	-16.2579117362	-42.5888372781	-36.3771103326
543158963_old.mp4	-6.60071900587	2.52274773083	-46.6989543177	-41.8255059795	-41.2763928725	-45.3257449629	-40.0360866329	-46.7990576673	-45.3922895149	-41.9895411762	-19.5904362302	-47.6405713243	-43.0891435847
633504840_old.mp4	-9.32199569464	2.57973661329	-54.8306120845	-41.5922106264	-41.2846081183	-55.8479788853	-42.0110841008	-46.5292273952	-43.9156019153	-41.4981569526	-22.6794892844	-48.8192771881	-43.2599928443
425421220_old.mp4	-3.63973001422	6.18962546903	-33.0343120238	-27.0324591373	-25.7493694186	-32.5062853539	-24.2753106668	-36.7195127153	-35.0553685418	-30.2823911592	-9.66694257354	-34.976616434	-28.9210410679
406050626_old.mp4	-8.06313030648	0.0373136347589	-54.9904727219	-48.946116555	-48.5231782662	-54.4591768407	-48.1570852208	-48.6531434202	-45.7764460677	-41.0966270712	-15.6460111298	-40.8951987806	-36.9189870092
553070632_old.mp4	2.61846673372	9.50463252924	-44.6105036047	-38.6535447234	-37.6380727045	-44.1703250281	-38.0218607141	-39.8075491685	-37.2118780686	-33.1481410695	-11.4629519776	-37.3052901912	-31.9152934019
516769805_old.mp4	-10.6007459465	-1.52610037725	-42.9725819189	-37.4121385182	-36.2277352165	-44.761055186	-38.1326282741	-38.6983871139	-35.8456133663	-33.3823240592	-15.4257324135	-34.2004989658	-29.4617476111
467272754_old.mp4	-4.18690383259	4.60019039446	-41.4868766664	-33.1181700165	-31.8462398455	-41.4488955126	-33.001470388	-38.3350098394	-36.2904651794	-32.7349003574	-16.1854222753	-34.6591451713	-27.7367861433
409212030_old.mp4	-18.8851410041	-7.51796050726	-70.2967103605	-66.0040701942	-65.4632393231	-72.5775934636	-67.8140909179	-66.3401488247	-63.6216818224	-54.0511436246	-15.8140864368	-58.6499305205	-60.1679962916
425432468_old.mp4	-8.08351606175	8.73563303774	-39.8787447047	-32.346205061	-31.565264551	-40.1975396796	-31.4679418395	-38.9514730075	-36.8728214369	-32.6373649361	-13.6117437213	-40.2248303125	-30.8232710678
613501533_old.mp4	-5.06403504	16.9097287407	-34.9862875188	-29.0941987251	-28.2246955286	-33.8881861151	-27.4682715956	-26.6982460565	-26.5852735181	-22.7758059018	-15.5681902589	-38.5219673724	-28.895352264
642054048_old.mp4	-24.8213100965	-20.3682784138	-46.5032373793	-40.5605785748	-39.4514102469	-46.4914785028	-38.8568646752	-45.0834378184	-43.4408025423	-38.3244621195	-29.029951418	-48.9417370902	-31.7277202179
369534788_old.mp4	-10.5031034532	3.51913988904	-52.8874281302	-45.2650908933	-44.8015355376	-56.528566518	-47.6298061748	-47.3200451672	-45.2296581586	-38.1689013174	-23.4667943665	-46.8590028363	-40.5594401192
411100207_old.mp4	0.722825129914	17.4773381471	-30.3305359634	-23.8704927984	-22.789977301	-29.3688227736	-21.1854541043	-29.4882619993	-27.1269561882	-22.7925344389	-12.8712948035	-30.2489330796	-25.9918877734
406989920_old.mp4	3.00616904142	8.35301065999	-50.9291798487	-43.3321052051	-42.3058797524	-50.7176930718	-42.8429549435	-48.7385828884	-47.1079326595	-43.7453447929	-14.2382658716	-44.2506680034	-38.201877376
506139782_old.mp4	-3.06262986238	10.5718977347	-61.6365726613	-56.1467983951	-55.6684850865	-61.955314301	-57.0163923733	-61.097153033	-59.0362800805	-53.4823818793	-9.88016249206	-59.4410967979	-57.8318874162
VID_20160327_161228.mp4	-2.59914769157	4.92118659979	-27.6194295629	-22.6659820346	-21.8813233425	-25.4495120171	-19.7259600707	-29.1254874098	-28.285140655	-24.9596743722	-17.0795859383	-35.8564300019	-27.3433236625
361885800_old.mp4	-11.6666686393	12.0607290298	-48.8733957961	-42.0696897357	-41.1804856622	-48.7540067743	-41.3536412877	-39.6315133997	-37.7845285375	-33.1030373572	-13.4872999289	-40.2272695265	-30.6565560254
481580377_old.mp4	-5.0229437387	5.22506557786	-44.9701666336	-33.9387594949	-33.2463221373	-42.3830604562	-29.7330840469	-43.0943988128	-40.3535320518	-36.0356991646	-17.0811886937	-35.546401208	-27.5409937978
406044533_old.mp4	-10.4461698449	4.19766963027	-61.2937948032	-53.7983425322	-52.5951934065	-61.8661189751	-52.8311608775	-55.6423756687	-52.0675797422	-46.9912421992	-16.9697635714	-46.2490846182	-41.4836173209
VID_20160320_134608.mp4	4.41238499301	18.4707761597	-33.3447187162	-24.5472114863	-23.7933846458	-32.0496017085	-21.9790992611	-35.0724225228	-33.0386165002	-29.974324638	-19.8572479229	-36.3707670243	-30.8952488758
540633833_old.mp4	-6.63390545897	16.4226689944	-48.9566207441	-40.2869463125	-39.3611687368	-50.0995751845	-40.699617814	-45.0424000926	-42.2182050173	-36.6235414646	-16.910166335	-43.3905853839	-37.7036884319
425489087_old.mp4	-11.9996069602	4.62573860482	-50.4878624541	-46.7305906856	-45.8840205564	-50.3166507265	-45.1392792402	-45.1896485375	-44.2662140261	-41.2362410059	-19.366600404	-44.0168944615	-39.4837692681
370577018_old.mp4	-6.25019177259	13.5244848883	-35.5707709232	-28.3912872313	-27.3147372184	-35.7644573301	-27.519565349	-34.0163204586	-31.1258834952	-27.3634267616	-16.8245920984	-32.3464361974	-26.4436614504
514519202_old.mp4	-12.1226586903	3.60624782476	-51.4939326004	-43.5580781497	-43.0081353839	-51.8743285614	-43.8221493027	-43.4935978065	-40.87134296	-37.3858573002	-14.8412313413	-39.8403600708	-35.6353809551
422113194_old.mp4	-16.3043015638	2.29380844598	-67.2733557067	-60.4019908862	-59.6114435029	-67.1797338956	-59.8581744331	-59.2267369503	-56.1253127925	-52.7446047013	-19.5984109492	-54.1832689103	-43.0335662092
369562698_old.mp4	-3.39822679952	10.9220441369	-36.5364689049	-24.6812595191	-23.3188553033	-33.0770536808	-19.8090167508	-29.881049254	-28.5478405134	-23.1138947369	-15.0977077598	-24.3000974624	-18.5065860458
512380730_old.mp4	-3.16219707967	8.74795562919	-37.3990800715	-31.4911834034	-30.1081123473	-36.9188424701	-29.2373785987	-33.8810727117	-31.8602718288	-27.8552441469	-15.7031318543	-32.2442992912	-27.7375434476
602936084_old.mp4	-9.05961266424	-2.3092353927	-29.2528488034	-23.8430799874	-23.0669170139	-25.5753217031	-19.7298669742	-31.2964699542	-30.3439469647	-27.3645994741	-18.249466815	-37.5803760473	-26.2814042381
409155050_old.mp4	-17.4806669601	1.45607135296	-64.0863270442	-58.5761640515	-58.438779117	-64.2209874166	-58.1317921184	-58.290750045	-55.0759618066	-50.30639949	-15.4277699755	-52.5627068301	-50.8889486915
399502311_old.mp4	-0.284743716143	13.1300305923	-31.7160174192	-25.4321373045	-24.5918996217	-31.5820519456	-23.3380283349	-27.3483854713	-25.3764854472	-21.2795305455	-14.9044917897	-34.5919316686	-25.7169392767
409859000_old.mp4	-1.97766593674	7.23447608993	-52.6467538305	-48.3963066726	-47.8297469275	-53.6563846494	-48.8376751805	-46.2496978023	-42.2670940448	-36.1008844259	-6.92050106646	-38.4528273018	-39.1137363298
546434776_old.mp4	-1.85347064657	18.0924208747	-41.9708517478	-31.9563661422	-30.448191381	-43.8212805175	-31.6922130622	-34.9449421067	-32.7028631129	-29.2144185474	-13.3273125764	-30.8310351504	-23.7458780529
527166522_old.mp4	-2.86789618593	6.03890136801	-44.0654958226	-35.8420043093	-34.7481272771	-44.2751062806	-35.9490922359	-39.5046805994	-36.6955533083	-32.8791450605	-10.7735490939	-33.9902871074	-28.6408020981
397972425_old.mp4	-7.06280737082	3.4309343594	-43.831191566	-37.8784381815	-37.1982834254	-45.8313597304	-39.6764740152	-36.7878844499	-33.9988444345	-30.5039599036	-19.1200065833	-39.7444445284	-30.0857728827
419763750_old.mp4	-1.69957698149	14.8985251651	-35.639533912	-29.7650429924	-28.6005938474	-35.7763545531	-28.3513197448	-33.1266378379	-30.7451466121	-26.0366620477	-14.8791742752	-32.9217697262	-28.2867662042
448634909_old.mp4	0.563870220509	13.3860807973	-51.3214031694	-42.9207215855	-42.1448535972	-50.8689732102	-42.9813491812	-47.8584876991	-44.9649482672	-39.723547963	-11.7763174011	-47.1864292055	-44.4303667653
VID_20160801_115407.mp4	-9.04816851539	4.2889331301	-53.6059668317	-48.4019995157	-47.3977632253	-53.5516550642	-46.801179273	-44.3297400453	-43.5644114648	-39.2536196428	-18.6203618135	-42.3336701046	-33.9961566342
482295561_old.mp4	26.8241212185	28.7828845546	-44.8948580694	-31.0779949097	-29.3253970562	-44.0237381867	-32.4156377258	-38.741354294	-36.0337740123	-31.7024580451	-8.88505383639	-29.9916464757	-15.4149224753
589049835_old.mp4	-9.53043569116	-4.73848633435	-48.5124090066	-40.6161729954	-39.9058427732	-48.6641427098	-39.9060367597	-40.8556620502	-38.7340171465	-33.1235276014	-10.0250961817	-40.8712902646	-36.3790473122
619526778_old.mp4	-3.48788781118	4.93531333759	-39.0919474671	-32.082973957	-31.7849921917	-37.9575716151	-30.9671544805	-38.8637448262	-36.4224358042	-29.1758290724	-16.7653982215	-38.6123261033	-28.8597357636
424417433_old.mp4	-11.8893800123	17.5409478059	-46.0008208642	-37.3385306551	-36.5340886006	-45.9605840152	-37.2250400956	-41.7332340524	-39.2377220553	-36.0771713871	-20.0063925157	-40.1585706944	-32.5186291546
558978468_old.mp4	-8.46196307034	15.9316237357	-54.0660795139	-48.3639837902	-47.3260179485	-55.2337829363	-48.3251134806	-47.3734627347	-45.2121615469	-41.1192133956	-14.3457304248	-47.2454720482	-42.6517599008
498201057_old.mp4	-6.21561340024	7.2801263242	-48.780648489	-38.8962897553	-38.2562898328	-47.6748081745	-37.9224549978	-44.2858687217	-40.7904677121	-37.3536138385	-11.2341367724	-30.3173006199	-25.1859173953
VID_20160110_114231.mp4	-3.10058093494	5.66063460193	-31.3001257832	-26.3712681244	-26.2308064253	-31.7800951309	-26.1292788907	-34.4039499901	-30.9192081102	-29.8140381133	-19.2214860019	-37.4256722532	-32.3731749928
345910913_old.mp4	-16.0882126111	-0.070286510745	-53.6701651652	-48.767826896	-47.7710388095	-54.5410515025	-47.6972992487	-44.9765354372	-44.2822119083	-41.0888732088	-17.1651246935	-45.7238818619	-40.3673235903
409272834_old.mp4	-14.1357077237	-1.06209521569	-66.7413464459	-62.2445559372	-61.5804966029	-68.4599695664	-64.7950284576	-63.3654920999	-58.9089465556	-52.172605703	-6.3907911365	-50.8311592794	-54.0674359847
476028078_old.mp4	0.948567160199	12.4045626861	-46.5935223346	-34.2275991316	-33.1057315894	-45.3192627393	-32.1054292739	-45.6098633121	-43.2696336971	-39.2088719094	-16.8172184742	-44.2565654535	-36.7036690919
409097196_old.mp4	-20.0775401092	-11.1748624399	-70.7029521469	-68.0848486572	-67.5781983215	-70.9909945655	-68.1276525626	-69.4738114828	-66.8665235213	-62.6562759253	-20.7993846456	-60.502682431	-62.0224594676
497715366_old.mp4	-4.79341412263	-1.64689177656	-32.408961532	-27.7205365895	-26.4726171781	-26.83639347	-19.2079401802	-27.332126525	-26.9103490565	-23.1539474224	-17.7382102767	-35.6287425896	-19.1692632273
482713873_old.mp4	18.6286208571	23.5903064869	-39.7078669035	-22.3117494504	-20.3361090196	-39.8304047444	-26.8919474528	-41.9223165133	-39.7313029271	-35.9457107503	-8.85886472548	-36.0375895802	-14.6265508678
412468317_old.mp4	-8.19200421818	7.22145144431	-35.2987322405	-28.7978802238	-27.8242350425	-36.0711207675	-28.6154876574	-38.0718989633	-36.1199206472	-31.3577739176	-13.5777256771	-36.0313055386	-31.2456572016
626659876_old.mp4	-4.79919555175	-0.274942012815	-49.4614659073	-42.8693951575	-41.5931160037	-48.6175218981	-41.3840070798	-42.9714374107	-40.7465442593	-34.3121763208	-10.0837864704	-38.9676608692	-35.614815698
409201858_old.mp4	-4.96301557496	7.01159656733	-45.2579569478	-38.1466820745	-36.8419146136	-44.3810740688	-35.8590307398	-44.015689113	-41.7813604233	-37.4572549762	-17.4109514825	-37.4010076633	-33.7461354756
643150319_old.mp4	-11.8727393486	-1.91753322914	-38.9120989576	-31.8847619181	-30.9778484893	-37.9954760535	-30.1752648777	-37.0514872117	-36.0526518829	-31.772051309	-19.1059731846	-36.49482579	-27.2149299748
391384296_old.mp4	-17.7978783452	-5.87542426901	-46.3928540711	-30.2871267465	-30.6522841263	-45.1036855907	-29.7836985883	-39.8661300283	-37.0754038655	-31.4723383452	-19.3529245359	-25.5637372842	-10.7776165379
527323945_old.mp4	-1.92172426962	8.24077243873	-39.3533070129	-32.0860339744	-31.009563763	-39.0312772153	-30.8293724315	-36.2466886601	-33.9922132803	-30.6767042525	-15.3523637414	-33.0406885691	-28.3358982506
410079619_old.mp4	-11.5661027533	-1.97132124648	-48.0195151162	-41.8642148943	-41.196526748	-43.2020445098	-36.6389710587	-46.3761329041	-45.0147322383	-39.9691860867	-12.7570435268	-41.8425912453	-37.9801971222
VID_20160429_093924.mp4	3.6904234283	14.6937283142	-25.7438928053	-20.0111162151	-19.2067650776	-26.5836537703	-19.8111555203	-26.6524876015	-24.6922536597	-19.4105366268	-15.2816807363	-32.6698464525	-26.9889606298
403498146_old.mp4	-17.0399858404	-9.52458345561	-46.0904772503	-36.7254245326	-35.9109138018	-46.3834377694	-36.4145786294	-36.1520534904	-32.2689460523	-30.3495977462	-8.39055486957	-26.7929693589	-23.8901874986
431602348_old.mp4	-3.55355533068	11.9274449539	-36.5283465297	-31.128298541	-29.5284647765	-35.42456447	-27.9569282269	-33.6555158307	-31.7436442301	-28.6183230489	-14.0051513446	-33.1096593353	-28.3483462087
480671223_old.mp4	-8.14427197171	13.3808637145	-40.4649449855	-34.392972727	-33.5517664127	-40.2803604164	-33.4611142724	-39.4369783847	-37.4213928098	-33.9312159626	-14.5175867873	-34.7062072689	-33.0636015719
512790190_old.mp4	1.86606058576	13.0477548517	-32.0460545084	-24.5326039164	-23.3899998945	-31.8028373706	-23.0553455259	-29.8701944934	-27.9018556285	-25.411241649	-17.7504419673	-25.5931431261	-25.0910610392
482714293_old.mp4	-4.98433429973	7.35580499295	-40.5280427085	-33.0601172959	-31.9417158881	-39.7782898454	-30.6379021736	-38.2348487389	-35.9532955332	-31.3275408412	-15.4297485663	-34.0409964054	-28.0445326385
358717984_old.mp4	-10.1662713317	13.2464885429	-47.3037867384	-41.6450713273	-40.79622607	-46.7776261736	-40.3468215146	-41.0801674563	-40.7005009562	-34.0329340799	-17.8179112141	-45.3290063862	-32.2592582445
356542441_old.mp4	-12.4761175394	9.72026473932	-43.5186398001	-36.4897195263	-35.5830313605	-43.1857969299	-35.7502372364	-39.601042096	-37.4579833767	-34.3411631978	-19.3707906372	-38.1028646348	-34.129936613
540383076_old.mp4	-9.30062652254	11.0572555519	-53.6322867335	-48.0795979517	-47.1906103017	-54.1498630717	-46.6725506	-48.1665474062	-46.1950222468	-41.9707816075	-17.2509948179	-42.2906936269	-38.0516644004
418076815_old.mp4	-10.29904126	12.3711878963	-41.4122865888	-33.3200611544	-32.4804123224	-40.0977859559	-30.8293185455	-38.2923293501	-37.0317364274	-32.7743117737	-19.2710879625	-37.4067099466	-29.226604886
415084503_old.mp4	-9.28826209041	-6.5964501918	-47.4034530819	-35.6232304832	-34.8967408086	-43.2993599232	-30.4560501309	-44.9578235722	-41.9129367952	-37.282082509	50.827675376	5.46429195124	7.14310367055
370501994_old.mp4	-6.83734035229	7.82393123745	-39.7818612342	-33.5058162372	-32.4572091939	-39.4678476629	-32.0233667653	-39.0378838936	-37.0207834704	-33.1081708518	-17.4303810599	-33.6078140368	-28.2612856536
409804033_old.mp4	-27.821550977	-16.480231801	-74.5247272226	-70.2014602946	-70.0065225191	-75.5836225722	-71.9646735818	-68.838915934	-64.8739984131	-61.3775873077	-18.4533834748	-60.2863792303	-60.056206087
465718032_old.mp4	3.02560154164	12.4381674615	-38.8512247257	-32.01251914	-30.73901534	-37.5504570798	-29.597975887	-34.6947924611	-32.8626687051	-30.525937873	-13.7251418349	-34.7499615959	-28.7341129531
VID_20160316_202252.mp4	-7.27723346939	10.3948255363	-46.4855648664	-40.5024623258	-39.7546794463	-46.6725068555	-39.6692440169	-41.2374941142	-38.6968631981	-35.4936798836	-16.3188665686	-38.7001712272	-34.0642935487
369791432_old.mp4	-2.40374793423	10.6557565777	-31.6967057938	-23.8564041951	-22.8409107788	-30.4764382764	-21.6832252645	-38.3158874432	-34.4882119504	-27.8022748005	-15.9325210112	-28.0822735445	-23.3006651443
615718380_old.mp4	-7.9042483821	4.52060699826	-36.0277978879	-28.1728344771	-26.4320139257	-35.9684394374	-26.595459218	-36.8674925386	-34.249276661	-28.9843383821	-13.9927039911	-33.6247810294	-24.8792206552
406997311_old.mp4	7.67609300504	11.7165416418	-56.1340106354	-51.6677085851	-50.6979129158	-55.3827894313	-50.9185395028	-53.656435045	-51.6668321162	-48.3269604241	-12.2835112354	-45.6991884513	-40.44152732
527147408_old.mp4	-6.97855285316	17.3909194682	-48.3678256817	-41.2447925515	-40.0093869443	-49.2995164353	-41.438505946	-42.725090475	-39.8983322381	-35.9999212285	-13.3336769017	-40.3945778282	-34.4410029185
380506614_old.mp4	-11.4038491658	-6.26745701755	-46.2693054963	-40.1056966534	-40.2819427201	-46.850688167	-41.5016141673	-45.0608257183	-43.2309973498	-39.4195817512	-20.7704030623	-47.7005180312	-32.6768755936
337964089_old.mp4	-5.91563948505	-0.139043268836	-33.7180239282	-27.7203772388	-27.47319013	-32.0445504656	-24.859246459	-26.2739320474	-21.8154546291	-15.3968472069	-16.5821499017	-38.3044940067	-24.3610134258
